Version: 2, OpenDRIVE: ./circle.xodr, 3DModel: ./circle.osgb
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot
4.300, 1, Sedan2, -53.118, -41.909, 0.000, 2.494, 0.000, 0.000, 17.882, -0.047, 6.060
4.300, 2, Sedan3, 53.186, 31.777, 0.000, 1.876, 0.000, 0.000, 17.882, 0.045, 6.060
4.300, 3, Sedan4, -131.406, 17.264, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 6.060
4.325, 0, Sedan, -83.060, 9.146, 0.000, 4.992, 0.000, 0.000, 17.882, -0.275, 1.054
4.325, 1, Sedan2, -53.473, -41.638, 0.000, 2.488, 0.000, 0.000, 17.882, -0.047, 1.054
4.325, 2, Sedan3, 53.051, 32.203, 0.000, 1.882, 0.000, 0.000, 17.882, 0.045, 1.054
4.325, 3, Sedan4, -131.853, 17.258, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 1.054
4.350, 0, Sedan, -82.953, 8.712, 0.000, 4.923, 0.000, 0.000, 17.882, -0.287, 2.331
4.350, 1, Sedan2, -53.827, -41.365, 0.000, 2.481, 0.000, 0.000, 17.882, -0.047, 2.331
4.350, 2, Sedan3, 52.912, 32.628, 0.000, 1.889, 0.000, 0.000, 17.882, 0.045, 2.331
4.350, 3, Sedan4, -132.300, 17.253, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 2.331
4.375, 0, Sedan, -82.875, 8.272, 0.000, 4.859, 0.000, 0.000, 17.882, -0.300, 3.609
4.375, 1, Sedan2, -54.179, -41.089, 0.000, 2.474, 0.000, 0.000, 17.882, -0.047, 3.609
4.375, 2, Sedan3, 52.771, 33.052, 0.000, 1.895, 0.000, 0.000, 17.882, 0.045, 3.609
4.375, 3, Sedan4, -132.747, 17.247, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 3.609
4.400, 0, Sedan, -82.824, 7.828, 0.000, 4.803, 0.000, 0.000, 17.882, -0.312, 4.886
4.400, 1, Sedan2, -54.529, -40.811, 0.000, 2.467, 0.000, 0.000, 17.882, -0.047, 4.886
4.400, 2, Sedan3, 52.628, 33.475, 0.000, 1.902, 0.000, 0.000, 17.882, 0.045, 4.886
4.400, 3, Sedan4, -133.194, 17.242, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 4.886
4.425, 0, Sedan, -82.795, 7.382, 0.000, 4.767, 0.000, 0.000, 17.882, -0.300, 6.163
4.425, 1, Sedan2, -54.878, -40.531, 0.000, 2.461, 0.000, 0.000, 17.882, -0.047, 6.163
4.425, 2, Sedan3, 52.481, 33.898, 0.000, 1.908, 0.000, 0.000, 17.882, 0.045, 6.163
4.425, 3, Sedan4, -133.641, 17.236, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 6.163
4.450, 0, Sedan, -82.770, 6.936, 0.000, 4.771, 0.000, 0.000, 17.882, -0.287, 1.157
4.450, 1, Sedan2, -55.224, -40.249, 0.000, 2.454, 0.000, 0.000, 17.882, -0.047, 1.157
4.450, 2, Sedan3, 52.332, 34.319, 0.000, 1.914, 0.000, 0.000, 17.882, 0.045, 1.157
4.450, 3, Sedan4, -134.088, 17.230, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 1.157
4.475, 0, Sedan, -82.744, 6.490, 0.000, 4.775, 0.000, 0.000, 17.882, -0.275, 2.434
4.475, 1, Sedan2, -55.569, -39.964, 0.000, 2.447, 0.000, 0.000, 17.882, -0.047, 2.434
4.475, 2, Sedan3, 52.180, 34.740, 0.000, 1.921, 0.000, 0.000, 17.882, 0.045, 2.434
4.475, 3, Sedan4, -134.535, 17.225, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 2.434
4.500, 0, Sedan, -82.714, 6.044, 0.000, 4.782, 0.000, 0.000, 17.882, -0.262, 3.712
4.500, 1, Sedan2, -55.911, -39.676, 0.000, 2.440, 0.000, 0.000, 17.882, -0.047, 3.712
4.500, 2, Sedan3, 52.025, 35.159, 0.000, 1.927, 0.000, 0.000, 17.882, 0.045, 3.712
4.500, 3, Sedan4, -134.982, 17.219, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 3.712
4.525, 0, Sedan, -82.682, 5.598, 0.000, 4.788, 0.000, 0.000, 17.882, -0.250, 4.989
4.525, 1, Sedan2, -56.252, -39.387, 0.000, 2.434, 0.000, 0.000, 17.882, -0.047, 4.989
4.525, 2, Sedan3, 51.868, 35.578, 0.000, 1.934, 0.000, 0.000, 17.882, 0.045, 4.989
4.525, 3, Sedan4, -135.429, 17.214, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 4.989
4.550, 0, Sedan, -82.646, 5.152, 0.000, 4.794, 0.000, 0.000, 17.882, -0.237, 6.266
4.550, 1, Sedan2, -56.590, -39.095, 0.000, 2.427, 0.000, 0.000, 17.882, -0.048, 6.266
4.550, 2, Sedan3, 51.708, 35.995, 0.000, 1.940, 0.000, 0.000, 17.882, 0.045, 6.266
4.550, 3, Sedan4, -135.876, 17.208, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 6.266
4.575, 0, Sedan, -82.609, 4.707, 0.000, 4.801, 0.000, 0.000, 17.882, -0.225, 1.260
4.575, 1, Sedan2, -56.927, -38.801, 0.000, 2.420, 0.000, 0.000, 17.882, -0.047, 1.260
4.575, 2, Sedan3, 51.545, 36.411, 0.000, 1.946, 0.000, 0.000, 17.882, 0.045, 1.260
4.575, 3, Sedan4, -136.323, 17.202, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 1.260
4.600, 0, Sedan, -82.567, 4.262, 0.000, 4.807, 0.000, 0.000, 17.882, -0.213, 2.537
4.600, 1, Sedan2, -57.262, -38.504, 0.000, 2.413, 0.000, 0.000, 17.882, -0.047, 2.537
4.600, 2, Sedan3, 51.380, 36.827, 0.000, 1.953, 0.000, 0.000, 17.882, 0.045, 2.537
4.600, 3, Sedan4, -136.770, 17.197, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 2.537
4.625, 0, Sedan, -82.524, 3.817, 0.000, 4.814, 0.000, 0.000, 17.882, -0.200, 3.815
4.625, 1, Sedan2, -57.594, -38.206, 0.000, 2.407, 0.000, 0.000, 17.882, -0.047, 3.815
4.625, 2, Sedan3, 51.212, 37.241, 0.000, 1.959, 0.000, 0.000, 17.882, 0.045, 3.815
4.625, 3, Sedan4, -137.217, 17.191, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 3.815
4.650, 0, Sedan, -82.477, 3.372, 0.000, 4.820, 0.000, 0.000, 17.882, -0.188, 5.092
4.650, 1, Sedan2, -57.925, -37.905, 0.000, 2.400, 0.000, 0.000, 17.882, -0.047, 5.092
4.650, 2, Sedan3, 51.041, 37.654, 0.000, 1.966, 0.000, 0.000, 17.882, 0.045, 5.092
4.650, 3, Sedan4, -137.664, 17.186, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 5.092
4.675, 0, Sedan, -82.428, 2.928, 0.000, 4.827, 0.000, 0.000, 17.882, -0.175, 0.086
4.675, 1, Sedan2, -58.254, -37.602, 0.000, 2.393, 0.000, 0.000, 17.882, -0.047, 0.086
4.675, 2, Sedan3, 50.868, 38.066, 0.000, 1.972, 0.000, 0.000, 17.882, 0.045, 0.086
4.675, 3, Sedan4, -138.111, 17.180, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 0.086
4.700, 0, Sedan, -82.375, 2.484, 0.000, 4.833, 0.000, 0.000, 17.882, -0.162, 1.363
4.700, 1, Sedan2, -58.580, -37.296, 0.000, 2.386, 0.000, 0.000, 17.882, -0.047, 1.363
4.700, 2, Sedan3, 50.692, 38.477, 0.000, 1.979, 0.000, 0.000, 17.882, 0.045, 1.363
4.700, 3, Sedan4, -138.558, 17.174, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 1.363
4.725, 0, Sedan, -82.320, 2.040, 0.000, 4.839, 0.000, 0.000, 17.882, -0.150, 2.641
4.725, 1, Sedan2, -58.905, -36.989, 0.000, 2.380, 0.000, 0.000, 17.882, -0.047, 2.641
4.725, 2, Sedan3, 50.513, 38.887, 0.000, 1.985, 0.000, 0.000, 17.882, 0.045, 2.641
4.725, 3, Sedan4, -139.005, 17.169, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 2.641
4.750, 0, Sedan, -82.262, 1.597, 0.000, 4.846, 0.000, 0.000, 17.882, -0.138, 3.918
4.750, 1, Sedan2, -59.227, -36.679, 0.000, 2.373, 0.000, 0.000, 17.882, -0.047, 3.918
4.750, 2, Sedan3, 50.332, 39.296, 0.000, 1.991, 0.000, 0.000, 17.882, 0.045, 3.918
4.750, 3, Sedan4, -139.452, 17.163, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 3.918
4.775, 0, Sedan, -82.201, 1.154, 0.000, 4.852, 0.000, 0.000, 17.882, -0.125, 5.195
4.775, 1, Sedan2, -59.547, -36.367, 0.000, 2.366, 0.000, 0.000, 17.882, -0.047, 5.195
4.775, 2, Sedan3, 50.148, 39.703, 0.000, 1.998, 0.000, 0.000, 17.882, 0.045, 5.195
4.775, 3, Sedan4, -139.899, 17.158, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 5.195
4.800, 0, Sedan, -82.138, 0.712, 0.000, 4.859, 0.000, 0.000, 17.882, -0.112, 0.189
4.800, 1, Sedan2, -59.865, -36.053, 0.000, 2.359, 0.000, 0.000, 17.882, -0.047, 0.189
4.800, 2, Sedan3, 49.962, 40.109, 0.000, 2.004, 0.000, 0.000, 17.882, 0.045, 0.189
4.800, 3, Sedan4, -140.346, 17.152, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 0.189
4.825, 0, Sedan, -82.071, 0.270, 0.000, 4.865, 0.000, 0.000, 17.882, -0.100, 1.466
4.825, 1, Sedan2, -60.181, -35.737, 0.000, 2.353, 0.000, 0.000, 17.882, -0.047, 1.466
4.825, 2, Sedan3, 49.773, 40.515, 0.000, 2.011, 0.000, 0.000, 17.882, 0.045, 1.466
4.825, 3, Sedan4, -140.793, 17.146, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 1.466
4.850, 0, Sedan, -82.002, -0.172, 0.000, 4.871, 0.000, 0.000, 17.882, -0.087, 2.744
4.850, 1, Sedan2, -60.495, -35.418, 0.000, 2.346, 0.000, 0.000, 17.882, -0.047, 2.744
4.850, 2, Sedan3, 49.581, 40.918, 0.000, 2.017, 0.000, 0.000, 17.882, 0.045, 2.744
4.850, 3, Sedan4, -141.240, 17.141, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 2.744
4.875, 0, Sedan, -81.929, -0.613, 0.000, 4.878, 0.000, 0.000, 17.882, -0.075, 4.021
4.875, 1, Sedan2, -60.807, -35.098, 0.000, 2.339, 0.000, 0.000, 17.882, -0.047, 4.021
4.875, 2, Sedan3, 49.387, 41.321, 0.000, 2.023, 0.000, 0.000, 17.882, 0.045, 4.021
4.875, 3, Sedan4, -141.687, 17.135, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 4.021
4.900, 0, Sedan, -81.855, -1.054, 0.000, 4.884, 0.000, 0.000, 17.882, -0.062, 5.298
4.900, 1, Sedan2, -61.116, -34.776, 0.000, 2.332, 0.000, 0.000, 17.882, -0.047, 5.298
4.900, 2, Sedan3, 49.190, 41.722, 0.000, 2.030, 0.000, 0.000, 17.882, 0.045, 5.298
4.900, 3, Sedan4, -142.134, 17.130, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 5.298
4.925, 0, Sedan, -81.776, -1.494, 0.000, 4.891, 0.000, 0.000, 17.882, -0.050, 0.292
4.925, 1, Sedan2, -61.424, -34.451, 0.000, 2.325, 0.000, 0.000, 17.882, -0.047, 0.292
4.925, 2, Sedan3, 48.991, 42.122, 0.000, 2.036, 0.000, 0.000, 17.882, 0.045, 0.292
4.925, 3, Sedan4, -142.581, 17.124, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 0.292
4.950, 0, Sedan, -81.697, -1.934, 0.000, 4.897, 0.000, 0.000, 17.882, -0.038, 1.569
4.950, 1, Sedan2, -61.729, -34.124, 0.000, 2.319, 0.000, 0.000, 17.882, -0.047, 1.569
4.950, 2, Sedan3, 48.789, 42.521, 0.000, 2.043, 0.000, 0.000, 17.882, 0.045, 1.569
4.950, 3, Sedan4, -143.028, 17.118, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 1.569
4.975, 0, Sedan, -81.612, -2.373, 0.000, 4.904, 0.000, 0.000, 17.882, -0.025, 2.847
4.975, 1, Sedan2, -62.032, -33.795, 0.000, 2.312, 0.000, 0.000, 17.882, -0.047, 2.847
4.975, 2, Sedan3, 48.584, 42.919, 0.000, 2.049, 0.000, 0.000, 17.882, 0.045, 2.847
4.975, 3, Sedan4, -143.475, 17.113, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 2.847
5.000, 0, Sedan, -81.526, -2.812, 0.000, 4.910, 0.000, 0.000, 17.882, -0.013, 4.124
5.000, 1, Sedan2, -62.333, -33.465, 0.000, 2.305, 0.000, 0.000, 17.882, -0.047, 4.124
5.000, 2, Sedan3, 48.377, 43.315, 0.000, 2.056, 0.000, 0.000, 17.882, 0.045, 4.124
5.000, 3, Sedan4, -143.922, 17.107, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 4.124
5.025, 0, Sedan, -81.436, -3.250, 0.000, 4.916, 0.000, 0.000, 17.882, 0.000, 5.401
5.025, 1, Sedan2, -62.631, -33.132, 0.000, 2.298, 0.000, 0.000, 17.882, -0.047, 5.401
5.025, 2, Sedan3, 48.167, 43.710, 0.000, 2.062, 0.000, 0.000, 17.882, 0.045, 5.401
5.025, 3, Sedan4, -144.369, 17.101, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 5.401
5.050, 0, Sedan, -81.345, -3.687, 0.000, 4.923, 0.000, 0.000, 17.882, 0.013, 0.395
5.050, 1, Sedan2, -62.927, -32.797, 0.000, 2.292, 0.000, 0.000, 17.882, -0.047, 0.395
5.050, 2, Sedan3, 47.955, 44.103, 0.000, 2.068, 0.000, 0.000, 17.882, 0.045, 0.395
5.050, 3, Sedan4, -144.816, 17.096, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 0.395
5.075, 0, Sedan, -81.250, -4.124, 0.000, 4.929, 0.000, 0.000, 17.882, 0.025, 1.673
5.075, 1, Sedan2, -63.221, -32.460, 0.000, 2.285, 0.000, 0.000, 17.882, -0.047, 1.673
5.075, 2, Sedan3, 47.741, 44.496, 0.000, 2.075, 0.000, 0.000, 17.882, 0.045, 1.673
5.075, 3, Sedan4, -145.263, 17.090, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 1.673
5.100, 0, Sedan, -81.153, -4.560, 0.000, 4.936, 0.000, 0.000, 17.882, 0.038, 2.950
5.100, 1, Sedan2, -63.513, -32.121, 0.000, 2.278, 0.000, 0.000, 17.882, -0.047, 2.950
5.100, 2, Sedan3, 47.524, 44.886, 0.000, 2.081, 0.000, 0.000, 17.882, 0.045, 2.950
5.100, 3, Sedan4, -145.710, 17.085, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 2.950
5.125, 0, Sedan, -81.052, -4.996, 0.000, 4.942, 0.000, 0.000, 17.882, 0.045, 4.227
5.125, 1, Sedan2, -63.802, -31.781, 0.000, 2.271, 0.000, 0.000, 17.882, -0.047, 4.227
5.125, 2, Sedan3, 47.304, 45.276, 0.000, 2.088, 0.000, 0.000, 17.882, 0.045, 4.227
5.125, 3, Sedan4, -146.157, 17.079, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 4.227
5.150, 0, Sedan, -80.949, -5.431, 0.000, 4.949, 0.000, 0.000, 17.882, 0.045, 5.504
5.150, 1, Sedan2, -64.089, -31.438, 0.000, 2.265, 0.000, 0.000, 17.882, -0.047, 5.504
5.150, 2, Sedan3, 47.082, 45.664, 0.000, 2.094, 0.000, 0.000, 17.882, 0.045, 5.504
5.150, 3, Sedan4, -146.604, 17.073, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 5.504
5.175, 0, Sedan, -80.843, -5.865, 0.000, 4.955, 0.000, 0.000, 17.882, 0.045, 0.498
5.175, 1, Sedan2, -64.374, -31.093, 0.000, 2.258, 0.000, 0.000, 17.882, -0.047, 0.498
5.175, 2, Sedan3, 46.857, 46.050, 0.000, 2.101, 0.000, 0.000, 17.882, 0.045, 0.498
5.175, 3, Sedan4, -147.051, 17.068, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 0.498
5.200, 0, Sedan, -80.734, -6.299, 0.000, 4.961, 0.000, 0.000, 17.882, 0.045, 1.776
5.200, 1, Sedan2, -64.656, -30.747, 0.000, 2.251, 0.000, 0.000, 17.882, -0.047, 1.776
5.200, 2, Sedan3, 46.630, 46.435, 0.000, 2.107, 0.000, 0.000, 17.882, 0.045, 1.776
5.200, 3, Sedan4, -147.498, 17.062, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 1.776
5.225, 0, Sedan, -80.622, -6.732, 0.000, 4.968, 0.000, 0.000, 17.882, 0.045, 3.053
5.225, 1, Sedan2, -64.936, -30.398, 0.000, 2.244, 0.000, 0.000, 17.882, -0.047, 3.053
5.225, 2, Sedan3, 46.400, 46.819, 0.000, 2.113, 0.000, 0.000, 17.882, 0.045, 3.053
5.225, 3, Sedan4, -147.945, 17.057, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 3.053
5.250, 0, Sedan, -80.508, -7.164, 0.000, 4.974, 0.000, 0.000, 17.882, 0.045, 4.330
5.250, 1, Sedan2, -65.214, -30.048, 0.000, 2.238, 0.000, 0.000, 17.882, -0.047, 4.330
5.250, 2, Sedan3, 46.168, 47.201, 0.000, 2.120, 0.000, 0.000, 17.882, 0.045, 4.330
5.250, 3, Sedan4, -148.392, 17.051, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 4.330
5.275, 0, Sedan, -80.391, -7.595, 0.000, 4.981, 0.000, 0.000, 17.882, 0.045, 5.607
5.275, 1, Sedan2, -65.489, -29.696, 0.000, 2.231, 0.000, 0.000, 17.882, -0.047, 5.607
5.275, 2, Sedan3, 45.934, 47.581, 0.000, 2.126, 0.000, 0.000, 17.882, 0.045, 5.607
5.275, 3, Sedan4, -148.839, 17.045, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 5.607
5.300, 0, Sedan, -80.271, -8.026, 0.000, 4.987, 0.000, 0.000, 17.882, 0.045, 0.602
5.300, 1, Sedan2, -65.762, -29.342, 0.000, 2.224, 0.000, 0.000, 17.882, -0.047, 0.602
5.300, 2, Sedan3, 45.697, 47.960, 0.000, 2.133, 0.000, 0.000, 17.882, 0.045, 0.602
5.300, 3, Sedan4, -149.286, 17.040, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 0.602
5.325, 0, Sedan, -80.149, -8.456, 0.000, 4.993, 0.000, 0.000, 17.882, 0.045, 1.879
5.325, 1, Sedan2, -66.033, -28.986, 0.000, 2.217, 0.000, 0.000, 17.882, -0.047, 1.879
5.325, 2, Sedan3, 45.457, 48.338, 0.000, 2.139, 0.000, 0.000, 17.882, 0.045, 1.879
5.325, 3, Sedan4, -149.733, 17.034, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 1.879
5.350, 0, Sedan, -80.023, -8.885, 0.000, 5.000, 0.000, 0.000, 17.882, 0.045, 3.156
5.350, 1, Sedan2, -66.301, -28.628, 0.000, 2.211, 0.000, 0.000, 17.882, -0.047, 3.156
5.350, 2, Sedan3, 45.216, 48.714, 0.000, 2.145, 0.000, 0.000, 17.882, 0.045, 3.156
5.350, 3, Sedan4, -150.180, 17.029, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 3.156
5.375, 0, Sedan, -79.896, -9.313, 0.000, 5.006, 0.000, 0.000, 17.882, 0.045, 4.433
5.375, 1, Sedan2, -66.566, -28.268, 0.000, 2.204, 0.000, 0.000, 17.882, -0.047, 4.433
5.375, 2, Sedan3, 44.971, 49.088, 0.000, 2.152, 0.000, 0.000, 17.882, 0.045, 4.433
5.375, 3, Sedan4, -150.627, 17.023, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 4.433
5.400, 0, Sedan, -79.764, -9.740, 0.000, 5.013, 0.000, 0.000, 17.882, 0.045, 5.711
5.400, 1, Sedan2, -66.830, -27.907, 0.000, 2.197, 0.000, 0.000, 17.882, -0.047, 5.711
5.400, 2, Sedan3, 44.725, 49.461, 0.000, 2.158, 0.000, 0.000, 17.882, 0.045, 5.711
5.400, 3, Sedan4, -151.074, 17.017, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 5.711
5.425, 0, Sedan, -79.631, -10.167, 0.000, 5.019, 0.000, 0.000, 17.882, 0.045, 0.705
5.425, 1, Sedan2, -67.090, -27.544, 0.000, 2.190, 0.000, 0.000, 17.882, -0.047, 0.705
5.425, 2, Sedan3, 44.476, 49.833, 0.000, 2.165, 0.000, 0.000, 17.882, 0.045, 0.705
5.425, 3, Sedan4, -151.521, 17.012, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 0.705
5.450, 0, Sedan, -79.494, -10.593, 0.000, 5.026, 0.000, 0.000, 17.882, 0.045, 1.982
5.450, 1, Sedan2, -67.349, -27.179, 0.000, 2.184, 0.000, 0.000, 17.882, -0.047, 1.982
5.450, 2, Sedan3, 44.225, 50.202, 0.000, 2.171, 0.000, 0.000, 17.882, 0.045, 1.982
5.450, 3, Sedan4, -151.968, 17.006, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 1.982
5.475, 0, Sedan, -79.356, -11.018, 0.000, 5.032, 0.000, 0.000, 17.882, 0.045, 3.259
5.475, 1, Sedan2, -67.605, -26.813, 0.000, 2.177, 0.000, 0.000, 17.882, -0.047, 3.259
5.475, 2, Sedan3, 43.971, 50.570, 0.000, 2.178, 0.000, 0.000, 17.882, 0.045, 3.259
5.475, 3, Sedan4, -152.415, 17.001, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 3.259
5.500, 0, Sedan, -79.213, -11.442, 0.000, 5.038, 0.000, 0.000, 17.882, 0.045, 4.536
5.500, 1, Sedan2, -67.858, -26.444, 0.000, 2.170, 0.000, 0.000, 17.882, -0.047, 4.536
5.500, 2, Sedan3, 43.715, 50.937, 0.000, 2.184, 0.000, 0.000, 17.882, 0.045, 4.536
5.500, 3, Sedan4, -152.862, 16.995, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 4.536
5.525, 0, Sedan, -79.070, -11.865, 0.000, 5.045, 0.000, 0.000, 17.882, 0.045, 5.814
5.525, 1, Sedan2, -68.109, -26.074, 0.000, 2.163, 0.000, 0.000, 17.882, -0.047, 5.814
5.525, 2, Sedan3, 43.456, 51.302, 0.000, 2.190, 0.000, 0.000, 17.882, 0.045, 5.814
5.525, 3, Sedan4, -153.309, 16.989, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 5.814
5.550, 0, Sedan, -78.921, -12.287, 0.000, 5.051, 0.000, 0.000, 17.882, 0.045, 0.808
5.550, 1, Sedan2, -68.357, -25.703, 0.000, 2.157, 0.000, 0.000, 17.882, -0.047, 0.808
5.550, 2, Sedan3, 43.196, 51.665, 0.000, 2.197, 0.000, 0.000, 17.882, 0.045, 0.808
5.550, 3, Sedan4, -153.757, 16.984, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 0.808
5.575, 0, Sedan, -78.772, -12.708, 0.000, 5.058, 0.000, 0.000, 17.882, 0.045, 2.085
5.575, 1, Sedan2, -68.603, -25.329, 0.000, 2.150, 0.000, 0.000, 17.882, -0.047, 2.085
5.575, 2, Sedan3, 42.932, 52.026, 0.000, 2.203, 0.000, 0.000, 17.882, 0.045, 2.085
5.575, 3, Sedan4, -154.204, 16.978, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 2.085
5.600, 0, Sedan, -78.619, -13.128, 0.000, 5.064, 0.000, 0.000, 17.882, 0.045, 3.362
5.600, 1, Sedan2, -68.847, -24.954, 0.000, 2.143, 0.000, 0.000, 17.882, -0.047, 3.362
5.600, 2, Sedan3, 42.667, 52.386, 0.000, 2.210, 0.000, 0.000, 17.882, 0.045, 3.362
5.600, 3, Sedan4, -154.651, 16.973, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 3.362
5.625, 0, Sedan, -78.464, -13.547, 0.000, 5.070, 0.000, 0.000, 17.882, 0.045, 4.640
5.625, 1, Sedan2, -69.087, -24.578, 0.000, 2.136, 0.000, 0.000, 17.882, -0.047, 4.640
5.625, 2, Sedan3, 42.399, 52.744, 0.000, 2.216, 0.000, 0.000, 17.882, 0.045, 4.640
5.625, 3, Sedan4, -155.098, 16.967, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 4.640
5.650, 0, Sedan, -78.306, -13.965, 0.000, 5.077, 0.000, 0.000, 17.882, 0.045, 5.917
5.650, 1, Sedan2, -69.326, -24.199, 0.000, 2.129, 0.000, 0.000, 17.882, -0.047, 5.917
5.650, 2, Sedan3, 42.129, 53.100, 0.000, 2.222, 0.000, 0.000, 17.882, 0.045, 5.917
5.650, 3, Sedan4, -155.545, 16.961, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 5.917
5.675, 0, Sedan, -78.145, -14.383, 0.000, 5.083, 0.000, 0.000, 17.882, 0.045, 0.911
5.675, 1, Sedan2, -69.561, -23.820, 0.000, 2.123, 0.000, 0.000, 17.882, -0.047, 0.911
5.675, 2, Sedan3, 41.857, 53.455, 0.000, 2.229, 0.000, 0.000, 17.882, 0.045, 0.911
5.675, 3, Sedan4, -155.992, 16.956, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 0.911
5.700, 0, Sedan, -77.982, -14.799, 0.000, 5.090, 0.000, 0.000, 17.882, 0.045, 2.188
5.700, 1, Sedan2, -69.794, -23.438, 0.000, 2.116, 0.000, 0.000, 17.882, -0.047, 2.188
5.700, 2, Sedan3, 41.583, 53.807, 0.000, 2.235, 0.000, 0.000, 17.882, 0.045, 2.188
5.700, 3, Sedan4, -156.439, 16.950, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 2.188
5.725, 0, Sedan, -77.816, -15.214, 0.000, 5.096, 0.000, 0.000, 17.882, 0.045, 3.465
5.725, 1, Sedan2, -70.025, -23.055, 0.000, 2.109, 0.000, 0.000, 17.882, -0.047, 3.465
5.725, 2, Sedan3, 41.306, 54.158, 0.000, 2.242, 0.000, 0.000, 17.882, 0.045, 3.465
5.725, 3, Sedan4, -156.886, 16.945, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 3.465
5.750, 0, Sedan, -77.647, -15.628, 0.000, 5.103, 0.000, 0.000, 17.882, 0.045, 4.743
5.750, 1, Sedan2, -70.253, -22.670, 0.000, 2.102, 0.000, 0.000, 17.882, -0.047, 4.743
5.750, 2, Sedan3, 41.027, 54.508, 0.000, 2.248, 0.000, 0.000, 17.882, 0.045, 4.743
5.750, 3, Sedan4, -157.333, 16.939, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 4.743
5.775, 0, Sedan, -77.475, -16.041, 0.000, 5.109, 0.000, 0.000, 17.882, 0.045, 6.020
5.775, 1, Sedan2, -70.478, -22.284, 0.000, 2.096, 0.000, 0.000, 17.882, -0.047, 6.020
5.775, 2, Sedan3, 40.745, 54.855, 0.000, 2.255, 0.000, 0.000, 17.882, 0.045, 6.020
5.775, 3, Sedan4, -157.780, 16.933, 0.000, 3.154, 0.000, 0.000, 17.882, 0.000, 6.020
5.800, 0, Sedan, -77.302, -16.453, 0.000, 5.115, 0.000, 0.000, 17.882, 0.045, 1.014
5.800, 1, Sedan2, -70.701, -21.897, 0.000, 2.089, 0.000, 0.000, 17.882, -0.047, 1.014
